round_id,result_id,player_id,tournament_id,round_no,score,identity_status,source
4908|2016-0012-07-7,4908|2016-0012-07,4908,2016-0012-07,7,26,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2016-0012-07-8,4908|2016-0012-07,4908,2016-0012-07,8,25,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2016-0012-07-9,4908|2016-0012-07,4908,2016-0012-07,9,22,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2017-0013-08-1,4908|2017-0013-08,4908,2017-0013-08,1,24,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2017-0013-08-2,4908|2017-0013-08,4908,2017-0013-08,2,22,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2017-0013-08-3,4908|2017-0013-08,4908,2017-0013-08,3,20,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2017-0013-08-4,4908|2017-0013-08,4908,2017-0013-08,4,22,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2017-0013-08-5,4908|2017-0013-08,4908,2017-0013-08,5,26,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2017-0013-08-6,4908|2017-0013-08,4908,2017-0013-08,6,19,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2017-0013-08-7,4908|2017-0013-08,4908,2017-0013-08,7,23,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2017-0013-08-8,4908|2017-0013-08,4908,2017-0013-08,8,20,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2017-0013-08-9,4908|2017-0013-08,4908,2017-0013-08,9,21,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2018-0016-06-1,4908|2018-0016-06,4908,2018-0016-06,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2018-0016-06-2,4908|2018-0016-06,4908,2018-0016-06,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2018-0016-06-3,4908|2018-0016-06,4908,2018-0016-06,3,26,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2018-0016-06-4,4908|2018-0016-06,4908,2018-0016-06,4,28,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2018-0016-06-5,4908|2018-0016-06,4908,2018-0016-06,5,26,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2018-0016-06-6,4908|2018-0016-06,4908,2018-0016-06,6,29,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2019-0019-13-1,4908|2019-0019-13,4908,2019-0019-13,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2019-0019-13-2,4908|2019-0019-13,4908,2019-0019-13,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2019-0019-13-3,4908|2019-0019-13,4908,2019-0019-13,3,28,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2019-0019-13-4,4908|2019-0019-13,4908,2019-0019-13,4,23,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2019-0019-13-5,4908|2019-0019-13,4908,2019-0019-13,5,22,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2019-0019-13-6,4908|2019-0019-13,4908,2019-0019-13,6,24,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2024-07-28-Schriesheim-1,4908|2024-07-28-Schriesheim,4908,2024-07-28-Schriesheim,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2024-07-28-Schriesheim-2,4908|2024-07-28-Schriesheim,4908,2024-07-28-Schriesheim,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2024-07-28-Schriesheim-3,4908|2024-07-28-Schriesheim,4908,2024-07-28-Schriesheim,3,26,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2024-07-28-Schriesheim-4,4908|2024-07-28-Schriesheim,4908,2024-07-28-Schriesheim,4,29,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2025-03-30-Homburg_Stadtpark-1,4908|2025-03-30-Homburg_Stadtpark,4908,2025-03-30-Homburg_Stadtpark,1,23,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2025-03-30-Homburg_Stadtpark-2,4908|2025-03-30-Homburg_Stadtpark,4908,2025-03-30-Homburg_Stadtpark,2,21,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2025-03-30-Homburg_Stadtpark-3,4908|2025-03-30-Homburg_Stadtpark,4908,2025-03-30-Homburg_Stadtpark,3,36,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2025-07-27-Schriesheim-1,4908|2025-07-27-Schriesheim,4908,2025-07-27-Schriesheim,1,29,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2025-07-27-Schriesheim-2,4908|2025-07-27-Schriesheim,4908,2025-07-27-Schriesheim,2,30,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2025-07-27-Schriesheim-3,4908|2025-07-27-Schriesheim,4908,2025-07-27-Schriesheim,3,30,pass_verified,DMV Ergebnisarchiv 2015-2025
4908|2025-07-27-Schriesheim-4,4908|2025-07-27-Schriesheim,4908,2025-07-27-Schriesheim,4,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49253|2015-0014-03-1,49253|2015-0014-03,49253,2015-0014-03,1,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49253|2015-0014-03-2,49253|2015-0014-03,49253,2015-0014-03,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49253|2015-0014-03-3,49253|2015-0014-03,49253,2015-0014-03,3,22,pass_verified,DMV Ergebnisarchiv 2015-2025
49253|2015-0014-03-4,49253|2015-0014-03,49253,2015-0014-03,4,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2015-0014-05-1,49255|2015-0014-05,49255,2015-0014-05,1,29,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2015-0014-05-2,49255|2015-0014-05,49255,2015-0014-05,2,22,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2015-0014-05-3,49255|2015-0014-05,49255,2015-0014-05,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2015-0014-05-4,49255|2015-0014-05,49255,2015-0014-05,4,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2017-0041-10-1,49255|2017-0041-10,49255,2017-0041-10,1,31,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2017-0041-10-2,49255|2017-0041-10,49255,2017-0041-10,2,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2017-0041-10-3,49255|2017-0041-10,49255,2017-0041-10,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2017-0041-10-4,49255|2017-0041-10,49255,2017-0041-10,4,33,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2017-0013-08-1,49255|2017-0013-08,49255,2017-0013-08,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2017-0013-08-2,49255|2017-0013-08,49255,2017-0013-08,2,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2017-0013-08-3,49255|2017-0013-08,49255,2017-0013-08,3,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2017-0013-08-4,49255|2017-0013-08,49255,2017-0013-08,4,22,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2017-0013-08-5,49255|2017-0013-08,49255,2017-0013-08,5,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2017-0013-08-6,49255|2017-0013-08,49255,2017-0013-08,6,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2019-0056-15-1,49255|2019-0056-15,49255,2019-0056-15,1,38,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2019-0056-15-2,49255|2019-0056-15,49255,2019-0056-15,2,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2019-0056-15-3,49255|2019-0056-15,49255,2019-0056-15,3,30,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2019-0056-15-4,49255|2019-0056-15,49255,2019-0056-15,4,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2022-0022-06-1,49255|2022-0022-06,49255,2022-0022-06,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2022-0022-06-2,49255|2022-0022-06,49255,2022-0022-06,2,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2022-0022-06-3,49255|2022-0022-06,49255,2022-0022-06,3,23,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2022-0022-06-4,49255|2022-0022-06,49255,2022-0022-06,4,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2023-0119-10-1,49255|2023-0119-10,49255,2023-0119-10,1,29,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2023-0119-10-2,49255|2023-0119-10,49255,2023-0119-10,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2023-0119-10-3,49255|2023-0119-10,49255,2023-0119-10,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2023-0119-10-4,49255|2023-0119-10,49255,2023-0119-10,4,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2024-0025-04-1,49255|2024-0025-04,49255,2024-0025-04,1,32,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2024-0025-04-2,49255|2024-0025-04,49255,2024-0025-04,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2024-0025-04-3,49255|2024-0025-04,49255,2024-0025-04,3,31,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2024-0025-04-4,49255|2024-0025-04,49255,2024-0025-04,4,30,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-05-18-Bad_Nenndorf-1,49255|2025-05-18-Bad_Nenndorf,49255,2025-05-18-Bad_Nenndorf,1,39,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-05-18-Bad_Nenndorf-2,49255|2025-05-18-Bad_Nenndorf,49255,2025-05-18-Bad_Nenndorf,2,33,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-05-18-Bad_Nenndorf-3,49255|2025-05-18-Bad_Nenndorf,49255,2025-05-18-Bad_Nenndorf,3,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-05-18-Bad_Nenndorf-4,49255|2025-05-18-Bad_Nenndorf,49255,2025-05-18-Bad_Nenndorf,4,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-0022-04-1,49255|2025-0022-04,49255,2025-0022-04,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-0022-04-2,49255|2025-0022-04,49255,2025-0022-04,2,45,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-0022-04-3,49255|2025-0022-04,49255,2025-0022-04,3,33,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-0022-04-4,49255|2025-0022-04,49255,2025-0022-04,4,37,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-0160-09-1,49255|2025-0160-09,49255,2025-0160-09,1,32,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-0160-09-2,49255|2025-0160-09,49255,2025-0160-09,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-0160-09-3,49255|2025-0160-09,49255,2025-0160-09,3,22,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-0160-09-4,49255|2025-0160-09,49255,2025-0160-09,4,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-0160-09-5,49255|2025-0160-09,49255,2025-0160-09,5,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-0160-09-6,49255|2025-0160-09,49255,2025-0160-09,6,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49255|2025-0160-09-7,49255|2025-0160-09,49255,2025-0160-09,7,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49256|2017-0041-12-1,49256|2017-0041-12,49256,2017-0041-12,1,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49256|2017-0041-12-2,49256|2017-0041-12,49256,2017-0041-12,2,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49256|2017-0041-12-3,49256|2017-0041-12,49256,2017-0041-12,3,21,pass_verified,DMV Ergebnisarchiv 2015-2025
49256|2017-0041-12-4,49256|2017-0041-12,49256,2017-0041-12,4,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49256|2019-0056-13-1,49256|2019-0056-13,49256,2019-0056-13,1,36,pass_verified,DMV Ergebnisarchiv 2015-2025
49256|2019-0056-13-2,49256|2019-0056-13,49256,2019-0056-13,2,30,pass_verified,DMV Ergebnisarchiv 2015-2025
49256|2019-0056-13-3,49256|2019-0056-13,49256,2019-0056-13,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49256|2019-0056-13-4,49256|2019-0056-13,49256,2019-0056-13,4,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49256|2025-05-18-Bad_Nenndorf-1,49256|2025-05-18-Bad_Nenndorf,49256,2025-05-18-Bad_Nenndorf,1,31,pass_verified,DMV Ergebnisarchiv 2015-2025
49256|2025-05-18-Bad_Nenndorf-2,49256|2025-05-18-Bad_Nenndorf,49256,2025-05-18-Bad_Nenndorf,2,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49256|2025-05-18-Bad_Nenndorf-3,49256|2025-05-18-Bad_Nenndorf,49256,2025-05-18-Bad_Nenndorf,3,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49256|2025-05-18-Bad_Nenndorf-4,49256|2025-05-18-Bad_Nenndorf,49256,2025-05-18-Bad_Nenndorf,4,30,pass_verified,DMV Ergebnisarchiv 2015-2025
49258|2023-0119-15-1,49258|2023-0119-15,49258,2023-0119-15,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49258|2023-0119-15-2,49258|2023-0119-15,49258,2023-0119-15,2,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49258|2023-0119-15-3,49258|2023-0119-15,49258,2023-0119-15,3,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49258|2023-0119-15-4,49258|2023-0119-15,49258,2023-0119-15,4,30,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2015-0014-12-1,49260|2015-0014-12,49260,2015-0014-12,1,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2015-0014-12-2,49260|2015-0014-12,49260,2015-0014-12,2,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2015-0014-12-3,49260|2015-0014-12,49260,2015-0014-12,3,20,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2015-0014-12-4,49260|2015-0014-12,49260,2015-0014-12,4,22,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2015-0014-12-5,49260|2015-0014-12,49260,2015-0014-12,5,22,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2015-0014-12-6,49260|2015-0014-12,49260,2015-0014-12,6,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2015-0014-12-7,49260|2015-0014-12,49260,2015-0014-12,7,23,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2017-0041-17-1,49260|2017-0041-17,49260,2017-0041-17,1,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2017-0041-17-2,49260|2017-0041-17,49260,2017-0041-17,2,21,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2017-0041-17-3,49260|2017-0041-17,49260,2017-0041-17,3,22,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2017-0041-17-4,49260|2017-0041-17,49260,2017-0041-17,4,23,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2017-0041-17-5,49260|2017-0041-17,49260,2017-0041-17,5,21,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2017-0041-17-6,49260|2017-0041-17,49260,2017-0041-17,6,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2017-0041-17-7,49260|2017-0041-17,49260,2017-0041-17,7,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2018-09-09-Künsebeck-1,49260|2018-09-09-Künsebeck,49260,2018-09-09-Künsebeck,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2018-09-09-Künsebeck-2,49260|2018-09-09-Künsebeck,49260,2018-09-09-Künsebeck,2,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2018-09-09-Künsebeck-3,49260|2018-09-09-Künsebeck,49260,2018-09-09-Künsebeck,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2018-09-09-Künsebeck-4,49260|2018-09-09-Künsebeck,49260,2018-09-09-Künsebeck,4,32,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2018-0010-09-1,49260|2018-0010-09,49260,2018-0010-09,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2018-0010-09-2,49260|2018-0010-09,49260,2018-0010-09,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2019-0056-11-1,49260|2019-0056-11,49260,2019-0056-11,1,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2019-0056-11-2,49260|2019-0056-11,49260,2019-0056-11,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2019-0056-11-3,49260|2019-0056-11,49260,2019-0056-11,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2019-0056-11-4,49260|2019-0056-11,49260,2019-0056-11,4,20,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2023-0119-16-1,49260|2023-0119-16,49260,2023-0119-16,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2023-0119-16-2,49260|2023-0119-16,49260,2023-0119-16,2,31,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2023-0119-16-3,49260|2023-0119-16,49260,2023-0119-16,3,21,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2023-0119-16-4,49260|2023-0119-16,49260,2023-0119-16,4,23,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2023-0119-16-5,49260|2023-0119-16,49260,2023-0119-16,5,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2023-0119-16-6,49260|2023-0119-16,49260,2023-0119-16,6,20,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2023-0119-16-7,49260|2023-0119-16,49260,2023-0119-16,7,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2024-04-28-Göttingen_Grone-1,49260|2024-04-28-Göttingen_Grone,49260,2024-04-28-Göttingen_Grone,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2024-04-28-Göttingen_Grone-2,49260|2024-04-28-Göttingen_Grone,49260,2024-04-28-Göttingen_Grone,2,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2024-04-28-Göttingen_Grone-3,49260|2024-04-28-Göttingen_Grone,49260,2024-04-28-Göttingen_Grone,3,22,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2024-04-28-Göttingen_Grone-4,49260|2024-04-28-Göttingen_Grone,49260,2024-04-28-Göttingen_Grone,4,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2024-09-08-Cuxhaven-1,49260|2024-09-08-Cuxhaven,49260,2024-09-08-Cuxhaven,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2024-09-08-Cuxhaven-2,49260|2024-09-08-Cuxhaven,49260,2024-09-08-Cuxhaven,2,23,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2024-09-08-Cuxhaven-3,49260|2024-09-08-Cuxhaven,49260,2024-09-08-Cuxhaven,3,23,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2024-09-08-Cuxhaven-4,49260|2024-09-08-Cuxhaven,49260,2024-09-08-Cuxhaven,4,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-0185-08-1,49260|2025-0185-08,49260,2025-0185-08,1,21,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-0185-08-2,49260|2025-0185-08,49260,2025-0185-08,2,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-0185-08-3,49260|2025-0185-08,49260,2025-0185-08,3,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-0185-08-4,49260|2025-0185-08,49260,2025-0185-08,4,22,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-09-07-Cuxhaven-1,49260|2025-09-07-Cuxhaven,49260,2025-09-07-Cuxhaven,1,21,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-09-07-Cuxhaven-2,49260|2025-09-07-Cuxhaven,49260,2025-09-07-Cuxhaven,2,21,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-09-07-Cuxhaven-3,49260|2025-09-07-Cuxhaven,49260,2025-09-07-Cuxhaven,3,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-09-07-Cuxhaven-4,49260|2025-09-07-Cuxhaven,49260,2025-09-07-Cuxhaven,4,22,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-0160-05-1,49260|2025-0160-05,49260,2025-0160-05,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-0160-05-2,49260|2025-0160-05,49260,2025-0160-05,2,21,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-0160-05-3,49260|2025-0160-05,49260,2025-0160-05,3,22,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-0160-05-4,49260|2025-0160-05,49260,2025-0160-05,4,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-0160-05-5,49260|2025-0160-05,49260,2025-0160-05,5,22,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-0160-05-6,49260|2025-0160-05,49260,2025-0160-05,6,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49260|2025-0160-05-7,49260|2025-0160-05,49260,2025-0160-05,7,23,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2016-0002-05-1,49266|2016-0002-05,49266,2016-0002-05,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2016-0002-05-2,49266|2016-0002-05,49266,2016-0002-05,2,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2016-0002-05-3,49266|2016-0002-05,49266,2016-0002-05,3,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2016-0002-05-4,49266|2016-0002-05,49266,2016-0002-05,4,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2017-0001-03-1,49266|2017-0001-03,49266,2017-0001-03,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2017-0001-03-2,49266|2017-0001-03,49266,2017-0001-03,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2017-0001-03-3,49266|2017-0001-03,49266,2017-0001-03,3,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2017-0001-03-4,49266|2017-0001-03,49266,2017-0001-03,4,26,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2018-03-18-Bad_Godesberg-1,49266|2018-03-18-Bad_Godesberg,49266,2018-03-18-Bad_Godesberg,1,45,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2018-03-18-Bad_Godesberg-2,49266|2018-03-18-Bad_Godesberg,49266,2018-03-18-Bad_Godesberg,2,35,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2018-03-18-Bad_Godesberg-3,49266|2018-03-18-Bad_Godesberg,49266,2018-03-18-Bad_Godesberg,3,39,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2018-0010-03-1,49266|2018-0010-03,49266,2018-0010-03,1,29,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2018-0010-03-2,49266|2018-0010-03,49266,2018-0010-03,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2019-03-17-Bad_Godesberg-1,49266|2019-03-17-Bad_Godesberg,49266,2019-03-17-Bad_Godesberg,1,36,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2019-03-17-Bad_Godesberg-2,49266|2019-03-17-Bad_Godesberg,49266,2019-03-17-Bad_Godesberg,2,37,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2019-03-17-Bad_Godesberg-3,49266|2019-03-17-Bad_Godesberg,49266,2019-03-17-Bad_Godesberg,3,39,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2019-0011-08-1,49266|2019-0011-08,49266,2019-0011-08,1,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2019-0011-08-2,49266|2019-0011-08,49266,2019-0011-08,2,30,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2019-0011-08-3,49266|2019-0011-08,49266,2019-0011-08,3,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2019-0011-08-4,49266|2019-0011-08,49266,2019-0011-08,4,31,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2022-05-01-Wesseling-1,49266|2022-05-01-Wesseling,49266,2022-05-01-Wesseling,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2022-05-01-Wesseling-2,49266|2022-05-01-Wesseling,49266,2022-05-01-Wesseling,2,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2022-05-01-Wesseling-3,49266|2022-05-01-Wesseling,49266,2022-05-01-Wesseling,3,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2022-07-31-Kerpen-1,49266|2022-07-31-Kerpen,49266,2022-07-31-Kerpen,1,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2022-07-31-Kerpen-2,49266|2022-07-31-Kerpen,49266,2022-07-31-Kerpen,2,23,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2022-07-31-Kerpen-3,49266|2022-07-31-Kerpen,49266,2022-07-31-Kerpen,3,28,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2022-07-31-Kerpen-4,49266|2022-07-31-Kerpen,49266,2022-07-31-Kerpen,4,25,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2023-04-02-Köln_Rath-1,49266|2023-04-02-Köln_Rath,49266,2023-04-02-Köln_Rath,1,45,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2023-04-02-Köln_Rath-2,49266|2023-04-02-Köln_Rath,49266,2023-04-02-Köln_Rath,2,34,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2023-04-02-Köln_Rath-3,49266|2023-04-02-Köln_Rath,49266,2023-04-02-Köln_Rath,3,37,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2023-04-30-Bad_Godesberg-1,49266|2023-04-30-Bad_Godesberg,49266,2023-04-30-Bad_Godesberg,1,42,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2023-04-30-Bad_Godesberg-2,49266|2023-04-30-Bad_Godesberg,49266,2023-04-30-Bad_Godesberg,2,37,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2023-04-30-Bad_Godesberg-3,49266|2023-04-30-Bad_Godesberg,49266,2023-04-30-Bad_Godesberg,3,42,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2023-05-14-Kerpen-1,49266|2023-05-14-Kerpen,49266,2023-05-14-Kerpen,1,30,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2023-05-14-Kerpen-2,49266|2023-05-14-Kerpen,49266,2023-05-14-Kerpen,2,31,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2023-05-14-Kerpen-3,49266|2023-05-14-Kerpen,49266,2023-05-14-Kerpen,3,24,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2023-06-11-Wermelskirchen-1,49266|2023-06-11-Wermelskirchen,49266,2023-06-11-Wermelskirchen,1,36,pass_verified,DMV Ergebnisarchiv 2015-2025
49266|2023-06-11-Wermelskirchen-2,49266|2023-06-11-Wermelskirchen,49266,2023-06-11-Wermelskirchen,2,30,pass_verified,DMV Ergebnisarchiv 2015-2025
